               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.032445,            0.019792,                   0,             0.96003,             0.90541,             0.95217,             0.56548,             0.02233,            0.014611,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.031757,            0.018885,                   0,             0.94932,              0.9149,              0.9455,             0.55951,            0.022399,            0.014709,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.031346,             0.01835,                   0,             0.96082,             0.90225,             0.95064,             0.56581,            0.022298,            0.014507,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.031518,            0.019317,                   0,             0.95932,             0.90524,             0.95002,             0.56362,            0.022384,            0.014565,                   0,             0.00406,             0.00406,             0.00406
                  62,             0.03138,            0.018612,                   0,              0.9578,             0.91269,             0.95118,             0.56586,            0.022176,            0.014447,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.031682,            0.019131,                   0,             0.95504,             0.90962,             0.94933,             0.56425,            0.022125,            0.014479,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.031509,            0.019136,                   0,             0.95675,             0.90834,             0.95197,              0.5735,            0.021822,            0.014342,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.030879,            0.018752,                   0,             0.96171,             0.91371,             0.95501,             0.57509,            0.021732,            0.014267,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.031025,            0.019079,                   0,             0.95448,             0.91845,             0.95442,             0.57623,            0.021811,            0.014357,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.031086,            0.018699,                   0,             0.95766,             0.91319,             0.95354,             0.57329,            0.021976,            0.014285,                   0,            0.003466,            0.003466,            0.003466
                  68,             0.03083,            0.018985,                   0,             0.96075,             0.90067,             0.95165,             0.57545,             0.02199,             0.01442,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.030383,            0.018888,                   0,             0.96193,             0.92038,             0.95485,             0.58154,            0.021467,            0.014178,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.030839,            0.018771,                   0,             0.95955,             0.91664,             0.95674,             0.57519,            0.021812,            0.014304,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.031033,             0.01894,                   0,              0.9634,             0.91708,             0.95495,             0.58124,             0.02147,            0.014195,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.030554,            0.018655,                   0,             0.96107,             0.91778,             0.95331,             0.58334,            0.021361,            0.014217,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.030748,             0.01835,                   0,             0.96483,             0.92136,             0.95764,             0.58649,            0.021308,            0.014056,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.030523,            0.018394,                   0,             0.96223,             0.92085,             0.95672,             0.58303,            0.021459,            0.014078,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.030722,            0.018558,                   0,             0.96789,             0.91517,              0.9569,             0.58766,            0.021205,            0.014021,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.030319,             0.01863,                   0,             0.96503,             0.91201,             0.95657,             0.58371,            0.021307,            0.014124,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.029929,             0.01798,                   0,             0.96372,             0.92128,             0.95959,             0.59032,            0.020989,            0.013924,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.029788,            0.018049,                   0,             0.96457,             0.91599,             0.95727,             0.58939,            0.021108,            0.014001,                   0,            0.002377,            0.002377,            0.002377
