               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.035276,            0.017096,                   0,              0.8945,             0.85997,             0.89923,             0.47423,            0.026945,             0.01286,                   0,            0.006436,            0.006436,            0.006436
                  20,             0.03514,            0.018251,                   0,             0.85362,             0.86666,             0.88836,             0.46309,             0.02726,            0.013223,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.034714,            0.018401,                   0,             0.86228,             0.86036,             0.89091,             0.47338,            0.026705,            0.012953,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.034374,            0.017237,                   0,             0.85085,             0.86373,             0.88883,             0.46155,            0.026795,            0.013051,                   0,            0.005842,            0.005842,            0.005842
                  23,             0.03484,            0.016872,                   0,             0.85876,             0.85928,             0.88998,              0.4695,            0.026361,            0.012862,                   0,            0.005644,            0.005644,            0.005644
                  24,             0.03424,            0.016651,                   0,             0.85625,             0.86731,             0.89477,              0.4651,            0.026301,            0.012678,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.033154,             0.01651,                   0,             0.87629,             0.87307,             0.89879,             0.48254,            0.026129,             0.01253,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.033516,            0.017181,                   0,             0.88555,             0.86546,             0.89342,             0.47911,            0.026017,             0.01267,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.033188,            0.016629,                   0,             0.88959,             0.86189,             0.90464,             0.48232,            0.025676,            0.012472,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.033181,             0.01729,                   0,             0.89975,             0.86747,             0.90709,              0.4904,            0.025671,            0.012334,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.033015,            0.016984,                   0,             0.88373,              0.8724,             0.90088,             0.48726,            0.025392,            0.012483,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.032599,            0.017245,                   0,             0.89748,             0.87252,             0.90637,                0.49,             0.02529,             0.01229,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.032689,             0.01677,                   0,             0.89954,             0.87331,              0.9063,             0.49553,            0.025491,            0.012294,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.032163,            0.016561,                   0,             0.88653,             0.87394,             0.90792,             0.49304,            0.025423,            0.012166,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.031888,            0.015892,                   0,              0.8987,              0.8811,             0.90889,             0.49435,            0.025039,            0.012246,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.032124,            0.016947,                   0,             0.90415,             0.88343,             0.91493,             0.50087,             0.02479,            0.012099,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.032193,            0.017376,                   0,             0.90671,             0.88326,             0.91422,             0.50253,             0.02478,             0.01214,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.031693,            0.016503,                   0,             0.89638,             0.88454,             0.91527,             0.50794,            0.024456,            0.012103,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.032042,            0.017659,                   0,              0.9022,             0.88212,             0.91378,             0.50763,            0.024757,            0.012117,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.031517,            0.016194,                   0,             0.89521,             0.87561,             0.91291,             0.50676,            0.024583,            0.012063,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.031341,            0.016967,                   0,             0.89451,             0.88326,             0.91396,             0.50961,            0.024426,            0.012108,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.031095,             0.01706,                   0,             0.91407,             0.87691,             0.91433,             0.51147,             0.02423,            0.012011,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.030951,            0.015914,                   0,               0.914,             0.88591,             0.92033,             0.51497,            0.024275,            0.011906,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.030917,            0.016283,                   0,             0.90706,             0.88912,             0.91927,             0.51595,            0.023963,            0.011892,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.030776,              0.0164,                   0,             0.90256,             0.88681,             0.91671,             0.51462,            0.023845,            0.011894,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.030597,            0.015433,                   0,             0.90421,             0.88864,             0.91564,             0.51569,             0.02394,            0.011883,                   0,            0.001486,            0.001486,            0.001486
                  45,             0.03019,             0.01599,                   0,             0.90755,             0.89531,             0.92052,             0.51609,            0.023709,            0.011912,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.030382,            0.016018,                   0,             0.90471,             0.88896,             0.91799,             0.51993,            0.023621,             0.01186,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.030291,            0.015989,                   0,             0.90895,             0.88457,             0.91824,             0.52003,            0.023544,            0.011815,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.030316,            0.016482,                   0,             0.90614,             0.88782,             0.91789,             0.52176,             0.02339,            0.011784,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.030246,            0.016248,                   0,             0.91291,             0.88831,             0.91956,             0.52407,            0.023154,            0.011733,                   0,            0.000496,            0.000496,            0.000496
