               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.022686,            0.027637,                   0,             0.94139,              0.8995,             0.96748,             0.66377,            0.024135,           0.0093669,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.022485,            0.027119,                   0,             0.93911,             0.96985,             0.97433,             0.66822,            0.024559,           0.0091195,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.022297,            0.027216,                   0,             0.97237,             0.96482,             0.98563,             0.68665,            0.023454,           0.0087556,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.022149,            0.027142,                   0,             0.94717,             0.96231,              0.9876,             0.67864,            0.023691,           0.0090808,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.022013,            0.027299,                   0,             0.95748,             0.96192,             0.97756,             0.68005,            0.023623,           0.0090382,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.021711,            0.026588,                   0,             0.93721,              0.9397,             0.96757,             0.67982,            0.024555,           0.0091326,                   0,            0.005743,            0.005743,            0.005743
                  45,             0.02155,            0.026181,                   0,             0.93624,             0.97236,             0.97657,             0.67122,            0.024539,           0.0090778,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.021266,            0.025792,                   0,              0.9365,             0.97739,             0.98169,             0.68719,            0.023359,           0.0088125,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.021376,            0.026458,                   0,             0.97413,             0.94724,             0.97884,             0.68581,            0.023759,           0.0090114,                   0,            0.005446,            0.005446,            0.005446
                  48,             0.02121,            0.025131,                   0,             0.94974,             0.95477,             0.96589,             0.67988,            0.023334,            0.009229,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.021111,             0.02584,                   0,             0.96944,              0.9566,             0.97218,             0.69125,            0.023489,           0.0087467,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.020944,            0.025812,                   0,             0.96103,             0.95477,             0.97814,             0.70887,            0.022873,            0.008858,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.021092,            0.025957,                   0,             0.97075,             0.96231,             0.96885,              0.6923,            0.023368,           0.0087925,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.020527,             0.02556,                   0,             0.97084,              0.9598,             0.98674,             0.69886,            0.022764,           0.0088129,                   0,            0.004951,            0.004951,            0.004951
